Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
-0.6998778324627534,-0.8930408800250859,-1.1093402736602553,-0.40151085673345677,-1.4651408126178544,-1.9164380032278185,-0.6975065969408495,-0.837562703293925,0.39369771865628683,-0.3297548352970984,0.9069643703036236,1.6895251840434808,0.3160824944359463,1.9072942171727754,1.7562411554988246,0.8514297825813535
-0.6980704451007796,-0.9226409966970416,-1.0864715296718355,-0.43202955172618024,-1.3845128552848753,-1.718238062655708,-0.7008315433691943,-0.8347620347317596,0.655767735793473,0.6522699814001239,1.234847077619615,1.5748957070587182,0.3594309669110363,1.7920015518314372,1.6275299183582252,0.9514280020389047
-0.6979681401557623,-0.9599176373994818,-1.1169683022444838,-0.3857506685816309,-1.4984538596658978,-2.0031337655918775,-0.7025108092420956,-0.8346035748409018,0.45488849713756807,0.9952470100386169,1.6299728886760116,1.74484090977966,0.28775177609153846,1.9575598054159162,1.8187138574193087,1.0319229983023723
-0.696808684112232,-0.8889576225620619,-1.1902221820698786,-0.2505762554312727,-1.7882633154663568,-2.9108111414355196,-0.696969231861521,-0.8328082019039793,1.1985012219503424,0.15267651160940432,0.9089762692524556,2.1759086972029795,0.11075504364176031,2.3927837433628927,2.3136211014295816,0.36209125602695147
-0.6965699725738581,-0.925263614633293,-0.9903938820714814,-0.5584272537638426,-1.0346056258106489,-1.0094441468930264,-0.7007979580517363,-0.8324386824014245,0.6025951103209705,0.9327643258217431,1.283592834709508,1.0756844743058218,0.5748435399596882,1.324176808689108,1.0787817121050827,0.3363891866352277
-0.6939782473000845,-0.9437432712659499,-1.1100832062091472,-0.38085290222933504,-1.4913878271047893,-1.9844954162794126,-0.6977081088455976,-0.8284293051386624,0.3657236173265843,0.8338009189416838,1.5153102568209282,1.7325924479072619,0.281898043474957,1.9368423679539246,1.8048603490414836,0.9789844349604391
-0.6937395357617105,-0.9371867264253219,-1.1233667573305761,-0.35847790873823426,-1.542808908709728,-2.123340787877008,-0.6968013052742309,-0.8280602554122626,0.6058129895439748,0.7054122239032365,1.4493322260266293,1.8088840828635975,0.2497357588169243,2.011735610693196,1.891337287374794,0.9482680035227973
-0.6934667225749975,-0.9111052110415041,-1.222084617886653,-0.19533542694922928,-1.9049148200333041,-3.3836674268361886,-0.6968348905916889,-0.8276385316119611,1.0141979911009757,0.7638349380382018,1.1813444567358826,2.3907819409050486,0.01899692051377017,2.612276140742712,2.5656559318738004,0.9731350711323935
-0.6929210962015715,-0.9268035860193474,-1.2355114342700426,-0.16626359581930036,-1.95915128735188,-3.634348426811235,-0.6952899659886197,-0.8267952394768495,0.39563426450622013,0.5719316684956397,1.3520204500884403,2.4769941016118353,-0.01502263657069489,2.7039564654530075,2.6677768118406386,0.7696396861867739
-0.6913865220263108,-0.9084405938856345,-1.1351040320212682,-0.32891786423430086,-1.5991268143872917,-2.2844945471453895,-0.6934763588458862,-0.8244245867710832,0.8234675174083351,0.5171889124445606,1.1834613962050402,1.8911829969657847,0.20975253986486075,2.0887198965331253,1.9851256211160606,0.832660105933687
-0.6913524203779717,-0.9588723234889485,-1.168302921399249,-0.2771021788989018,-1.7190488396722203,-2.66441025508305,-0.6954243072584518,-0.8243719228362352,0.4664848738221469,0.8961707368056879,1.7157375998652862,2.083452129189629,0.13261589364816745,2.2841082392943473,2.2062676543628466,0.9528808959790259
-0.6906703874111891,-0.9531650962006305,-1.107795285531623,-0.3707015574830161,-1.4992236877381229,-2.005172639559756,-0.694450333052169,-0.8233188384711394,0.5349719551880674,0.8394438074367184,1.664186965183188,1.7415600697526332,0.2691533425668869,1.9385256073038133,1.8150019757124853,0.8939867041829126
-0.6906362857628501,-0.9354600918409574,-1.1318912422979301,-0.3302517641280699,-1.591629317312169,-2.2624571977583376,-0.6937786267030084,-0.8232661914347142,1.0407709701960928,0.7174741180005498,1.4759253372459433,1.877836282028709,0.21315059485794793,2.073674791077738,1.9698802202319452,0.7769696552045106
-0.6905339808178327,-0.9405699968946852,-1.1696979997077912,-0.27036579497611407,-1.7290860234753869,-2.6987888896849848,-0.6945846743220011,-0.8231082587746505,-0.07241911726132659,0.8910930383743821,1.5315488290578483,2.0971411195222704,0.12502988880187021,2.2963205351559037,2.2221207758473147,0.879838393679375
-0.6895109313676588,-0.920167709319438,-1.1499306073107864,-0.29504246491530156,-1.6652210298495713,-2.4871660976699945,-0.6923344580523132,-0.8215293292869496,0.8159572854701712,0.6554010571062182,1.3315952772280149,1.9888665767802598,0.1653420089807642,2.183152477009939,2.0971228144071357,0.6728788735290494
-0.689272219829285,-0.8684200041680402,-1.1871968017935195,-0.23375405698270038,-1.8010479503921435,-2.958856698889593,-0.6899499005127933,-0.8211610163317865,1.0834357085878605,0.24656908645222275,0.8089025425501826,2.2090770351412514,0.07784630390828354,2.4096295624996658,2.352293918317598,0.730459643706846
-0.6888288984008764,-0.8921495632531571,-1.0434728879466129,-0.45645957106536156,-1.2718951768469007,-1.4658039875831934,-0.6892781941636327,-0.8204771101211044,-0.064470148431743,0.2028998928987939,1.0531070849436779,1.4021217860778783,0.40790444745162246,1.6087583767423443,1.435441742116514,0.5425036281854098
-0.6881127637857547,-0.9322494848300322,-1.1644162703240166,-0.2724044788515891,-1.71716767417396,-2.6580153124265564,-0.69085670408416,-0.8193726241333488,0.6419253994445656,0.6387985453404973,1.478405970276125,2.0824678382921165,0.12439868213474903,2.275628270764948,2.2051282969286756,1.0145343037573356
-0.6876012390606677,-0.9125751837281919,-1.0861234348779352,-0.3938400028376112,-1.4306981168567707,-1.829832695651906,-0.6899499005127933,-0.8185839223532904,0.7321203616032749,0.5630225221607812,1.2799217760511707,1.6413060135463264,0.30255765045615246,1.834168124020178,1.7019752575408038,0.9283502566793611
-0.6864076813687984,-0.8571175475103902,-1.17917840483569,-0.24034866890066242,-1.7793475550936655,-2.8777959372247923,-0.6848785175766311,-0.8167443161046855,0.5753517210464911,-0.17280902180325386,0.7367650411548727,2.1808306540120634,0.0813046426841863,2.3734222953273316,2.319354546591514,0.9503710812422707
-0.6862371731271026,-0.926957583157952,-1.1087531323106208,-0.3515488923401565,-1.5237299989325623,-2.07094294427052,-0.6890430969414265,-0.8164815946346152,0.38605908039259323,0.6486943066764966,1.4496023542233354,1.776042869655981,0.24290596083446872,1.9629183131369479,1.8540567165421702,0.823269427635775
-0.6859302582920506,-0.873053918066078,-1.1521567700062405,-0.28171841813760645,-1.6843204440521677,-2.5487275047846105,-0.6840388846401804,-0.8160087480356315,0.5495590808206489,-0.24128091826721657,0.9012899476587578,2.0256567014197095,0.1411283183921351,2.2124858175849207,2.139494118541749,0.8762302057810251
-0.6854869368636419,-0.8728952543475142,-1.2888689397858764,-0.04494353301760408,-2.173203028729954,-4.936580045258242,-0.6862219302749522,-0.8153258591100052,0.3175343714710254,0.25493428563007053,0.9058518682092583,2.8660708571091984,-0.17645817431823638,3.116919017581164,3.1357641606108446,0.9038459545176328
-0.6853505302702854,-0.7794283243739055,-1.0910054171888302,-0.3724506244236542,-1.4656988548660803,-1.917866084553886,-0.679907890592843,-0.8151157677779374,0.42922037213648345,-0.9087405576312422,0.014161479862045502,1.6829323600557902,0.2790407694747676,1.8698316528581513,1.7488110282013607,0.6198590085874122
-0.6840887692817377,-0.8329213304294989,-1.1131461993056053,-0.33563239807914325,-1.550599941755791,-2.145047893593273,-0.6820237655926987,-0.8131730169358703,0.34564419276593067,-0.27437758151690345,0.5329150774198759,1.8148433984071735,0.22121177775702144,1.996606595001024,1.8981110457156145,0.7669867348307629
-0.6834749396116334,-0.8657180543725085,-1.1274290912696041,-0.31193561051804175,-1.604514066372088,-2.300444339289166,-0.6821245215450727,-0.8122282903276894,0.14842332223841082,-0.13997113578091808,0.8621585903890797,1.8998031581612933,0.18504328112044363,2.0798522627097835,1.994979357804849,0.8422539237216301
-0.683338533018277,-0.8840063812268978,-1.110584190021753,-0.3420189317003812,-1.5383573282222986,-2.1110193827159,-0.6849456882115471,-0.8120183848782725,0.8526796203239615,0.41852011678600914,1.047461845821495,1.8053451468037847,0.22308323460294072,1.985585824501802,1.8873159794948062,1.047462138707946
-0.6832362280732596,-0.9454465729505257,-1.1244638399266418,-0.31668985703717106,-1.5935621735831973,-2.268120730519467,-0.6878004401954795,-0.8118609659302641,0.8159475679043683,0.9797763804240426,1.6895380377739544,1.8845027366274598,0.19059382177051548,2.0640251138475683,1.9774933344426662,0.8908228123507698
-0.6830316181832248,-0.9313581680581033,-1.1166645068386631,-0.32839797425126593,-1.5655641914294702,-2.187258204185863,-0.68608758900512,-0.8115461466225117,0.29735174106472323,0.6928797672357242,1.5421661205510215,1.8416416838456242,0.20744668517218567,2.0208835047073963,1.9286056052057199,0.8916555239469521
